VideoId,View Count,Average Comment Length,Total Comments
OCx6Qf-p4XQ,122613,21.8769230769,65
SUZ6XOYBNoQ,122322,8.74666666667,150
yh7r6NMQJug,122123,15.7488986784,227
X_LxECTugpg,121913,14.5909090909,22
VtQxnoIPfAU,121896,1.44444444444,9
vKJwVbKWh5U,121715,15.0769230769,286
Vn-81xkoCmk,120929,9.98148148148,54
pIzfIB6RABI,120471,19.7014925373,134
AVUArHLH7bE,119633,7.15384615385,13
9x9rLGz73g0,119256,13.4396551724,116
E8_JtJs6itU,118958,19.1818181818,22
6vdu7eOwNJw,118853,24.8604651163,129
fw6j0RC4qlA,118447,12.6419753086,243
7azkR-w7FR0,118355,14.0024271845,824
06b7HUZf4O8,118030,14.8843930636,173
0KpAp6yzBBc,117945,17.8662790698,344
pvPcd69HV_o,117721,14.0869565217,69
Zbc1j1q16CY,116795,6.2,10
afH3kuYzTHg,116240,9.96551724138,29
3UkN8YgTS-o,116047,13.0189393939,264
2eGu0kZvyYI,116013,6.1,10
HlS3gzSW710,115950,14.6987179487,156
itXmwmpVpHM,115911,10.7307692308,728
OCVTNMHsoGc,115871,13.8955223881,67
lCIHB_PqN3A,115731,10.9492753623,138
1APzPNkJtgQ,115644,12.6,25
hU8tfPdbebA,114408,8.06060606061,33
qrONjiCFkaY,113652,15.4135338346,133
Msz3uAeh0y8,113396,11.9689655172,290
RlUySEPWcsg,113020,16.701754386,228
eoKxFK0JfVI,112952,19.6666666667,18
-HzxOb9YSrY,112495,27.9333333333,120
Xn5Q_fjvKVQ,112433,15.8918918919,37
JJXn4mupmzc,111774,20.8064516129,31
1u2rpYMoguE,111691,13.3269230769,208
fE_lLjvGCBo,111490,15.8636363636,66
Y_3nvOE62Uk,111205,14.935483871,31
B0znaulvLZc,110865,10.8666666667,45
BrY4tGRltyg,110709,9.24050632911,237
salNf6sIibY,110549,12.328358209,67
iPqjPK-pj5k,110381,10.7297297297,37
ymo8Z4ubJDo,110205,37.0173410405,346
FQ-97r8VykY,109995,5.0,3
1UpHC8trTW8,109799,12.8813559322,59
3jEfIvSOJPU,109561,13.8139534884,43
zlkFLGUnlD4,109096,13.7264,625
SXAR_TcOEqA,108609,14.5194174757,206
wjJcqa2mu-4,108030,6.05263157895,38
u5L-8YKIm7Y,107917,10.5459770115,174
jg-JRrazzGw,107843,10.3898305085,59
kMy94ay_X48,107653,39.0,17
stgFJ_3ieC4,106786,26.6724137931,174
fYx-cc0rx7c,106485,11.08,100
PcTxyLakFjM,106295,7.25,36
648gwElcPzU,106230,135.333333333,3
vRULMUlTjAw,106144,9.23762376238,303
MfMLRuamQeY,105847,16.6923076923,65
6f2l0oRnrvU,105775,19.7051282051,78
BAl8w3-qaaM,105646,10.5770020534,487
